dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_39.png,14.0528,0.82084507,0.9334255,0.857238,0.35022363,0.8919501183834424,0.043964535,0.052287783,0.7985991,0.7820487852222853,0.8169680848418537,6.076797,38.41034,0.11843288,0.17566,0.12561296,0.14939366,0.111547984
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_40.png,19.010555,0.8779496,0.92483807,0.82183135,0.2603799,0.8646114719080986,0.055552553,0.061136805,0.75240487,0.9446574058631132,0.8711899557336231,7.026723,38.41803,0.24435931,0.23763195,0.15872158,0.17467658,0.11185531
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_41.png,20.07826,0.86482835,0.90582484,0.8062472,0.26202723,0.8560231928030527,0.048884828,0.055054568,0.69823706,0.954842652520994,0.8581854672241551,7.9422398,35.61902,0.16813864,0.25097826,0.13967094,0.15729877,0.0
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_42.png,30.778675,0.8964957,0.9245706,0.81826234,0.26584908,0.8721592928003667,0.05109583,0.05550832,0.76569635,0.9971648676958521,0.8889286017073523,7.000227,42.754333,0.187493,0.38473344,0.14598808,0.1585952,0.28514457
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_43.png,13.511642,0.8318466,0.91486406,0.8071321,0.2698922,0.8662963204451483,0.056414448,0.06155739,0.749665,0.8531767541476459,0.8240821349215821,6.8550153,38.09491,0.13252048,0.16889553,0.16118413,0.17587826,0.098942645
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_44.png,15.405073,0.8615637,0.919683,0.8162633,0.2630819,0.8704100309756143,0.05390753,0.058818515,0.7668138,0.9114103560282727,0.8542538713678898,6.8245325,41.09857,0.12190865,0.19256341,0.15402152,0.1680529,0.2189763
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_45.png,23.96036,0.8825904,0.89371204,0.76298815,0.27488193,0.8408220908079767,0.07128407,0.07665424,0.686009,0.9863251819970157,0.8733900711738549,7.9911337,38.699158,0.09827286,0.2995045,0.20366877,0.21901213,0.12308987
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_46.png,29.388235,0.8052193,0.8736572,0.73251617,0.27283037,0.8578538528312782,0.090007216,0.10040542,0.6041182,0.9966749743233485,0.7951555397280303,11.437306,47.1369,0.18730827,0.36735293,0.25716347,0.28687263,0.46028268
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_47.png,23.733139,0.8842905,0.9018313,0.7766805,0.2756572,0.856426983510241,0.06813073,0.07401585,0.7100648,0.98642579813045,0.8756479633988947,8.174974,38.49701,0.31399488,0.29666424,0.19465923,0.21147385,0.11501153
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_48.png,15.182974,0.85591924,0.9161566,0.807337,0.26130623,0.8718387454251119,0.059384644,0.06335087,0.74584186,0.8874128823689489,0.8480205822113778,6.2134066,43.226868,0.1696117,0.18978718,0.16967042,0.1810025,0.30402818
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_49.png,16.52138,0.86866057,0.9197711,0.8178448,0.2787052,0.8631106122544867,0.057940435,0.0625093,0.76244503,0.9204098235708972,0.8613158474932838,6.922615,42.04193,0.17211394,0.20651725,0.16554411,0.178598,0.25667524
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_50.png,17.46291,0.9005676,0.9307697,0.8512221,0.30975053,0.8786407305140737,0.049183704,0.054019082,0.78718245,0.9457001611492354,0.8946588940268037,6.1140723,44.12262,0.22335358,0.21828637,0.14052486,0.15434024,0.33982462
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_51.png,19.62954,0.87527776,0.9579648,0.91295165,0.29427096,0.8970969585568419,0.04012884,0.045317385,0.83327794,0.9332628451336964,0.8707064393594752,6.8075786,41.1214,0.2126199,0.24536924,0.114653826,0.12947825,0.21988854
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_52.png,27.534588,0.8437373,0.93367195,0.86444676,0.30671588,0.9062915884150455,0.06051253,0.064381815,0.7792944,0.9910659605702621,0.8379637517774268,11.198033,44.591003,0.45585856,0.34418234,0.17289294,0.18394804,0.35854238
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_53.png,22.564762,0.91417694,0.96379364,0.9089862,0.29891887,0.8810427951302685,0.037438083,0.03871979,0.8449849,0.9748947159772526,0.9078368866580391,5.2401843,40.69989,0.2416477,0.28205952,0.10696595,0.11062797,0.20304401
