dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_45.png,16.519976,0.31831643,0.46556398,0.25749442,0.035816934,0.7431243966683191,0.27677578,0.26617765,0.21207897,0.8683854719743186,0.31155291350383224,32.52027,33.21283,0.3111484,0.2064997,0.79078794,0.7605076,0.44474554
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_46.png,16.970644,0.36781517,0.5023097,0.27996552,0.04110905,0.7260913279873256,0.271282,0.2590845,0.26167268,0.9063795499766912,0.3639253551136764,33.55878,36.421814,0.26608583,0.21213305,0.7750914,0.7402414,0.52895015
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_47.png,14.666682,0.24503274,0.39120442,0.22180204,0.031192735,0.7021357422761033,0.28376272,0.27205932,0.20345859,0.8513072062579102,0.2393199375252785,38.076324,40.660583,0.22419326,0.18333353,0.81075066,0.77731234,0.64017653
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_48.png,18.870604,0.31584802,0.45077583,0.24414267,0.03032162,0.7222570104606945,0.27538997,0.26586175,0.22523558,0.937600924671936,0.30607296485624763,35.210236,38.216736,0.31333318,0.23588255,0.7868285,0.759605,0.5760493
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_49.png,21.258232,0.36891314,0.5007415,0.2776191,0.024719533,0.7165247331364692,0.2590183,0.24404211,0.29051885,0.9736339523527133,0.34899600099392,31.588486,38.142883,0.31638393,0.2657279,0.7400523,0.6972632,0.57411146
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_50.png,15.469915,0.25373912,0.39460853,0.21799402,0.023810953,0.6897321202509556,0.27515525,0.26542422,0.21908268,0.8797471352822565,0.24050442869273192,42.416214,48.903137,0.4800673,0.19337395,0.78615785,0.75835496,0.8564633
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_51.png,18.055256,0.31211087,0.43527335,0.24374847,0.022103623,0.7078556803444498,0.2537082,0.24756603,0.2598043,0.9248579429023717,0.2962506549955546,33.838474,46.413147,0.35408968,0.2256907,0.72488064,0.70733154,0.79112536
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_52.png,20.977127,0.3140192,0.45217076,0.24801558,0.041931298,0.7042248509060154,0.28041375,0.2723133,0.18803388,0.9696807098695461,0.3062577538483051,35.949493,41.413147,0.32398638,0.2622141,0.80118215,0.778038,0.65992403
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_53.png,17.550144,0.27440566,0.40731063,0.23301424,0.024247436,0.6852083375310302,0.26232353,0.25478813,0.23635152,0.9023774237892009,0.26327907264997163,36.770416,45.00934,0.33447886,0.2193768,0.7494958,0.72796607,0.75428903
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_54.png,19.47287,0.24299328,0.35800946,0.21078813,0.020979997,0.7153929827078533,0.2624435,0.25628462,0.24750903,0.9591206406855336,0.23562575753500667,39.013004,39.85956,0.38960055,0.24341087,0.7498386,0.7322418,0.61915743
