dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_59.png",20.43051,0.89432466,0.9116257,0.71573687,0.19280683,0.7596982450027262,0.12161249,0.12360243,0.5231255,0.9333124500410489,0.8867013582313934,9.247707,57.243835,0.17351976,0.25538138,0.34746426,0.3531498,0.47857022
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_60.png",17.3617,0.84863436,0.91781515,0.7276612,0.21050338,0.6998900018118291,0.12148454,0.124950714,0.49953252,0.8083057233234422,0.842719121366531,7.7394853,65.10712,0.21316963,0.21702126,0.34709868,0.35700205,0.72341233
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_61.png",13.905651,0.7476142,0.90487146,0.76804584,0.22491096,0.7415200897843407,0.11805278,0.12364954,0.5254458,0.6256230611115742,0.7437716569553006,7.670132,60.626404,0.24401206,0.17382064,0.33729365,0.3532844,0.5838946
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_62.png",16.997383,0.8665048,0.8890079,0.7482055,0.20702665,0.7033898436737875,0.124036714,0.12932058,0.5165886,0.8565169379013863,0.8590055381619268,7.546912,59.107605,0.32264143,0.21246728,0.35439062,0.36948738,0.53660315
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_63.png",16.617416,0.8898701,0.8996586,0.7319995,0.20571867,0.7383591145531169,0.12321311,0.1289254,0.55153376,0.9049167877900322,0.8826447555107471,7.1165514,50.836853,0.38692543,0.2077177,0.35203746,0.36835828,0.27907348
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_64.png",15.537979,0.86827666,0.8939653,0.7702871,0.20907652,0.725977562604921,0.10857283,0.11408927,0.55082583,0.8637691671007703,0.8609158443643823,7.4752674,54.2619,0.36112642,0.19422475,0.3102081,0.32596937,0.38572058
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_65.png",14.471683,0.85083556,0.83844995,0.687468,0.18708438,0.7301360897007455,0.12612933,0.13179067,0.5076079,0.8374205697185159,0.8438490590171668,6.371208,54.989197,0.20173629,0.18089603,0.3603695,0.37654477,0.40836665
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_66.png",17.005066,0.84527385,0.94444454,0.8399965,0.27778426,0.7733628611946879,0.10682171,0.102973655,0.6174658,0.7793371597125326,0.8420366771877812,9.775968,65.461975,0.18216169,0.21256332,0.3052049,0.29421043,0.7344617
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_67.png",15.444493,0.79865474,0.9328361,0.8543046,0.26467648,0.7944684658838274,0.10846388,0.11423411,0.5652338,0.7129479817592397,0.7937630546172043,8.434469,45.68866,0.25249547,0.19305617,0.30989683,0.32638317,0.11877214
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_68.png",18.060223,0.8757667,0.9100574,0.7163977,0.21074028,0.7390680073966747,0.11870194,0.12526174,0.50329185,0.8650283484731823,0.869429517611676,7.919087,67.124695,0.21011601,0.22575279,0.3391484,0.3578907,0.7862345
